year,team,type_rating,value_rating
2014,Excelsior,static_ft_total_g>35,273.0
2015,Excelsior,static_ft_total_g>35,337.7
2016,Excelsior,static_ft_total_g>35,314.1
2017,Excelsior,static_ft_total_g>35,349.5
2018,Excelsior,static_ft_total_g>35,343.6
2019,Excelsior,static_ft_total_g>35,364.1
2020,Excelsior,static_ft_total_g>35,272.1
2007,Willem II ,static_ft_total_g>35,205.2
2008,Willem II ,static_ft_total_g>35,231.6
2009,Willem II ,static_ft_total_g>35,211.1
2010,Willem II ,static_ft_total_g>35,220.1
2011,Willem II ,static_ft_total_g>35,532.1
2012,Willem II ,static_ft_total_g>35,458.6
2013,Willem II ,static_ft_total_g>35,376.0
2014,Willem II ,static_ft_total_g>35,302.5
2015,Willem II ,static_ft_total_g>35,264.2
2016,Willem II ,static_ft_total_g>35,246.4
2017,Willem II ,static_ft_total_g>35,231.6
2018,Willem II ,static_ft_total_g>35,240.4
2019,Willem II ,static_ft_total_g>35,222.7
2020,Willem II ,static_ft_total_g>35,180.8
2007,FC Emmen,static_ft_total_g>35,205.2
2008,FC Emmen,static_ft_total_g>35,231.6
2009,FC Emmen,static_ft_total_g>35,211.1
2010,FC Emmen,static_ft_total_g>35,220.1
2011,FC Emmen,static_ft_total_g>35,249.7
2012,FC Emmen,static_ft_total_g>35,246.8
2013,FC Emmen,static_ft_total_g>35,234.8
2014,FC Emmen,static_ft_total_g>35,231.9
2015,FC Emmen,static_ft_total_g>35,264.2
2016,FC Emmen,static_ft_total_g>35,246.4
2017,FC Emmen,static_ft_total_g>35,231.6
2018,FC Emmen,static_ft_total_g>35,240.4
2019,FC Emmen,static_ft_total_g>35,293.5
2020,FC Emmen,static_ft_total_g>35,295.5
2007,Vitesse,static_ft_total_g>35,393.7
2008,Vitesse,static_ft_total_g>35,387.6
2009,Vitesse,static_ft_total_g>35,364.1
2010,Vitesse,static_ft_total_g>35,352.2
2011,Vitesse,static_ft_total_g>35,350.6
2012,Vitesse,static_ft_total_g>35,399.6
2013,Vitesse,static_ft_total_g>35,401.6
2014,Vitesse,static_ft_total_g>35,409.3
2015,Vitesse,static_ft_total_g>35,423.1
2016,Vitesse,static_ft_total_g>35,370.3
2017,Vitesse,static_ft_total_g>35,335.1
2018,Vitesse,static_ft_total_g>35,355.5
2019,Vitesse,static_ft_total_g>35,411.5
2020,Vitesse,static_ft_total_g>35,384.4
2007,Groningen ,static_ft_total_g>35,205.2
2008,Groningen ,static_ft_total_g>35,231.6
2009,Groningen ,static_ft_total_g>35,211.1
