year,team,type_rating,value_rating
2010,Man United,static_ft_home_g<25,362.5
2011,Man United,static_ft_home_g<25,346.8
2012,Man United,static_ft_home_g<25,362.8
2013,Man United,static_ft_home_g<25,320.8
2014,Man United,static_ft_home_g<25,389.1
2015,Man United,static_ft_home_g<25,362.6
2016,Man United,static_ft_home_g<25,467.8
2017,Man United,static_ft_home_g<25,615.2
2018,Man United,static_ft_home_g<25,583.6
2019,Man United,static_ft_home_g<25,488.8
2020,Man United,static_ft_home_g<25,436.4
2007,Blackpool,static_ft_home_g<25,309.9
2008,Blackpool,static_ft_home_g<25,309.8
2009,Blackpool,static_ft_home_g<25,315.0
2010,Blackpool,static_ft_home_g<25,251.8
2011,Blackpool,static_ft_home_g<25,204.4
2012,Blackpool,static_ft_home_g<25,194.0
2013,Blackpool,static_ft_home_g<25,194.1
2014,Blackpool,static_ft_home_g<25,225.9
2015,Blackpool,static_ft_home_g<25,267.9
2016,Blackpool,static_ft_home_g<25,230.9
2017,Blackpool,static_ft_home_g<25,178.4
2018,Blackpool,static_ft_home_g<25,157.2
2019,Blackpool,static_ft_home_g<25,189.0
2020,Blackpool,static_ft_home_g<25,183.6
2007,Reading,static_ft_home_g<25,415.1
2008,Reading,static_ft_home_g<25,473.1
2009,Reading,static_ft_home_g<25,430.9
2010,Reading,static_ft_home_g<25,320.3
2011,Reading,static_ft_home_g<25,225.5
2012,Reading,static_ft_home_g<25,194.0
2013,Reading,static_ft_home_g<25,278.5
2014,Reading,static_ft_home_g<25,289.2
2015,Reading,static_ft_home_g<25,310.1
2016,Reading,static_ft_home_g<25,252.0
2017,Reading,static_ft_home_g<25,178.4
2018,Reading,static_ft_home_g<25,157.2
2019,Reading,static_ft_home_g<25,189.0
2020,Reading,static_ft_home_g<25,183.6
2007,Norwich,static_ft_home_g<25,341.5
2008,Norwich,static_ft_home_g<25,325.6
2009,Norwich,static_ft_home_g<25,315.0
2010,Norwich,static_ft_home_g<25,251.8
2011,Norwich,static_ft_home_g<25,204.4
2012,Norwich,static_ft_home_g<25,278.4
2013,Norwich,static_ft_home_g<25,383.8
2014,Norwich,static_ft_home_g<25,552.1
2015,Norwich,static_ft_home_g<25,494.1
2016,Norwich,static_ft_home_g<25,483.5
2017,Norwich,static_ft_home_g<25,320.5
2018,Norwich,static_ft_home_g<25,220.4
2019,Norwich,static_ft_home_g<25,220.6
2020,Norwich,static_ft_home_g<25,289.2
2007,Watford,static_ft_home_g<25,415.1
2008,Watford,static_ft_home_g<25,388.7
2009,Watford,static_ft_home_g<25,367.6
2010,Watford,static_ft_home_g<25,278.1
2011,Watford,static_ft_home_g<25,204.4
2012,Watford,static_ft_home_g<25,194.0
2013,Watford,static_ft_home_g<25,194.1
2014,Watford,static_ft_home_g<25,225.9
2015,Watford,static_ft_home_g<25,267.9
2016,Watford,static_ft_home_g<25,378.5
2017,Watford,static_ft_home_g<25,436.3
2018,Watford,static_ft_home_g<25,425.8
2019,Watford,static_ft_home_g<25,383.6
2020,Watford,static_ft_home_g<25,341.4
2007,Aston Villa,static_ft_home_g<25,694.2
2008,Aston Villa,static_ft_home_g<25,615.2
2009,Aston Villa,static_ft_home_g<25,552.0
2010,Aston Villa,static_ft_home_g<25,589.0
2011,Aston Villa,static_ft_home_g<25,578.3
2012,Aston Villa,static_ft_home_g<25,609.9
2013,Aston Villa,static_ft_home_g<25,562.5
2014,Aston Villa,static_ft_home_g<25,536.3
2015,Aston Villa,static_ft_home_g<25,525.9
2016,Aston Villa,static_ft_home_g<25,541.5
2017,Aston Villa,static_ft_home_g<25,373.2
2018,Aston Villa,static_ft_home_g<25,262.5
2019,Aston Villa,static_ft_home_g<25,231.1
2020,Aston Villa,static_ft_home_g<25,289.2
2007,Fulham,static_ft_home_g<25,568.1
2008,Fulham,static_ft_home_g<25,515.6
2009,Fulham,static_ft_home_g<25,515.6
2010,Fulham,static_ft_home_g<25,520.8
2011,Fulham,static_ft_home_g<25,473.5
2012,Fulham,static_ft_home_g<25,410.1
2013,Fulham,static_ft_home_g<25,357.3
2014,Fulham,static_ft_home_g<25,304.8
2015,Fulham,static_ft_home_g<25,299.4
2016,Fulham,static_ft_home_g<25,241.4
2017,Fulham,static_ft_home_g<25,178.4
2018,Fulham,static_ft_home_g<25,157.2
2019,Fulham,static_ft_home_g<25,273.0
2020,Fulham,static_ft_home_g<25,246.6
2007,Swansea,static_ft_home_g<25,309.9
2008,Swansea,static_ft_home_g<25,309.8
2009,Swansea,static_ft_home_g<25,315.0
2010,Swansea,static_ft_home_g<25,251.8
2011,Swansea,static_ft_home_g<25,204.4
2012,Swansea,static_ft_home_g<25,383.6
2013,Swansea,static_ft_home_g<25,399.5
2014,Swansea,static_ft_home_g<25,388.9
2015,Swansea,static_ft_home_g<25,467.7
2016,Swansea,static_ft_home_g<25,525.6
2017,Swansea,static_ft_home_g<25,462.4
2018,Swansea,static_ft_home_g<25,530.9
2019,Swansea,static_ft_home_g<25,420.6
2020,Swansea,static_ft_home_g<25,299.4
2007,Cardiff,static_ft_home_g<25,309.9
2008,Cardiff,static_ft_home_g<25,309.8
2009,Cardiff,static_ft_home_g<25,315.0
2010,Cardiff,static_ft_home_g<25,251.8
2011,Cardiff,static_ft_home_g<25,204.4
2012,Cardiff,static_ft_home_g<25,194.0
2013,Cardiff,static_ft_home_g<25,194.1
2014,Cardiff,static_ft_home_g<25,267.9
2015,Cardiff,static_ft_home_g<25,299.4
2016,Cardiff,static_ft_home_g<25,251.9
2017,Cardiff,static_ft_home_g<25,188.9
2018,Cardiff,static_ft_home_g<25,157.2
2019,Cardiff,static_ft_home_g<25,231.0
2020,Cardiff,static_ft_home_g<25,215.1
2007,Birmingham,static_ft_home_g<25,478.3
2008,Birmingham,static_ft_home_g<25,494.2
2009,Birmingham,static_ft_home_g<25,409.9
2010,Birmingham,static_ft_home_g<25,504.8
2011,Birmingham,static_ft_home_g<25,594.4
2012,Birmingham,static_ft_home_g<25,457.5
2013,Birmingham,static_ft_home_g<25,352.2
2014,Birmingham,static_ft_home_g<25,278.6
2015,Birmingham,static_ft_home_g<25,267.9
2016,Birmingham,static_ft_home_g<25,230.9
2017,Birmingham,static_ft_home_g<25,178.4
2018,Birmingham,static_ft_home_g<25,157.2
2019,Birmingham,static_ft_home_g<25,189.0
2020,Birmingham,static_ft_home_g<25,183.6
2007,Sunderland,static_ft_home_g<25,357.3
2008,Sunderland,static_ft_home_g<25,467.8
2009,Sunderland,static_ft_home_g<25,510.0
2010,Sunderland,static_ft_home_g<25,525.9
2011,Sunderland,static_ft_home_g<25,536.5
2012,Sunderland,static_ft_home_g<25,504.8
2013,Sunderland,static_ft_home_g<25,573.3
2014,Sunderland,static_ft_home_g<25,541.6
2015,Sunderland,static_ft_home_g<25,578.4
2016,Sunderland,static_ft_home_g<25,583.5
2017,Sunderland,static_ft_home_g<25,515.3
2018,Sunderland,static_ft_home_g<25,367.8
2019,Sunderland,static_ft_home_g<25,294.3
2020,Sunderland,static_ft_home_g<25,215.2
2007,Tottenham,static_ft_home_g<25,473.0
2008,Tottenham,static_ft_home_g<25,409.8
2009,Tottenham,static_ft_home_g<25,499.5
2010,Tottenham,static_ft_home_g<25,494.2
2011,Tottenham,static_ft_home_g<25,520.6
2012,Tottenham,static_ft_home_g<25,510.0
2013,Tottenham,static_ft_home_g<25,504.8
2014,Tottenham,static_ft_home_g<25,515.4
2015,Tottenham,static_ft_home_g<25,457.5
2016,Tottenham,static_ft_home_g<25,415.4
2017,Tottenham,static_ft_home_g<25,405.0
2018,Tottenham,static_ft_home_g<25,489.1
2019,Tottenham,static_ft_home_g<25,499.5
2020,Tottenham,static_ft_home_g<25,499.4
2007,Burnley,static_ft_home_g<25,309.9
2008,Burnley,static_ft_home_g<25,309.8
2009,Burnley,static_ft_home_g<25,315.0
2010,Burnley,static_ft_home_g<25,378.2
2011,Burnley,static_ft_home_g<25,299.2
2012,Burnley,static_ft_home_g<25,257.2
2013,Burnley,static_ft_home_g<25,225.7
2014,Burnley,static_ft_home_g<25,225.9
2015,Burnley,static_ft_home_g<25,415.5
2016,Burnley,static_ft_home_g<25,341.6
2017,Burnley,static_ft_home_g<25,462.6
2018,Burnley,static_ft_home_g<25,562.7
2019,Burnley,static_ft_home_g<25,515.5
2020,Burnley,static_ft_home_g<25,536.6
2007,Southampton,static_ft_home_g<25,351.9
2008,Southampton,static_ft_home_g<25,315.0
2009,Southampton,static_ft_home_g<25,315.0
2010,Southampton,static_ft_home_g<25,251.8
2011,Southampton,static_ft_home_g<25,204.4
2012,Southampton,static_ft_home_g<25,194.0
2013,Southampton,static_ft_home_g<25,320.5
2014,Southampton,static_ft_home_g<25,425.9
2015,Southampton,static_ft_home_g<25,515.2
2016,Southampton,static_ft_home_g<25,478.4
2017,Southampton,static_ft_home_g<25,531.0
2018,Southampton,static_ft_home_g<25,573.1
2019,Southampton,static_ft_home_g<25,478.3
2020,Southampton,static_ft_home_g<25,473.0
2007,Stoke,static_ft_home_g<25,309.9
2008,Stoke,static_ft_home_g<25,309.8
2009,Stoke,static_ft_home_g<25,483.4
2010,Stoke,static_ft_home_g<25,525.7
2011,Stoke,static_ft_home_g<25,567.7
2012,Stoke,static_ft_home_g<25,583.4
2013,Stoke,static_ft_home_g<25,572.8
2014,Stoke,static_ft_home_g<25,599.2
2015,Stoke,static_ft_home_g<25,551.9
2016,Stoke,static_ft_home_g<25,515.1
2017,Stoke,static_ft_home_g<25,530.8
2018,Stoke,static_ft_home_g<25,462.5
2019,Stoke,static_ft_home_g<25,378.5
2020,Stoke,static_ft_home_g<25,273.1
2007,West Ham,static_ft_total_g<35,699.4
2008,West Ham,static_ft_total_g<35,739.1
2009,West Ham,static_ft_total_g<35,760.3
2010,West Ham,static_ft_total_g<35,710.2
2011,West Ham,static_ft_total_g<35,670.6
2012,West Ham,static_ft_total_g<35,623.0
2013,West Ham,static_ft_total_g<35,646.7
2014,West Ham,static_ft_total_g<35,675.7
2015,West Ham,static_ft_total_g<35,718.0
2016,West Ham,static_ft_total_g<35,673.1
2017,West Ham,static_ft_total_g<35,639.0
2018,West Ham,static_ft_total_g<35,615.4
2019,West Ham,static_ft_total_g<35,623.1
2020,West Ham,static_ft_total_g<35,620.6
2007,Brighton,static_ft_total_g<35,633.3
2008,Brighton,static_ft_total_g<35,628.3
2009,Brighton,static_ft_total_g<35,641.4
2010,Brighton,static_ft_total_g<35,615.0
2011,Brighton,static_ft_total_g<35,554.5
2012,Brighton,static_ft_total_g<35,554.4
2013,Brighton,static_ft_total_g<35,546.6
2014,Brighton,static_ft_total_g<35,486.1
2015,Brighton,static_ft_total_g<35,528.4
2016,Brighton,static_ft_total_g<35,546.7
2017,Brighton,static_ft_total_g<35,544.2
2018,Brighton,static_ft_total_g<35,628.3
2019,Brighton,static_ft_total_g<35,678.2
2020,Brighton,static_ft_total_g<35,736.2
2007,Liverpool,static_ft_total_g<35,797.1
2008,Liverpool,static_ft_total_g<35,768.1
2009,Liverpool,static_ft_total_g<35,731.3
2010,Liverpool,static_ft_total_g<35,715.4
2011,Liverpool,static_ft_total_g<35,726.0
2012,Liverpool,static_ft_total_g<35,765.3
