year,team,type_rating,value_rating
2019,Tondela,static_ft_total_g>35,252.6
2020,Tondela,static_ft_total_g>35,237.7
2007,Portimonense,static_ft_total_g>35,77.9
2008,Portimonense,static_ft_total_g>35,76.8
2009,Portimonense,static_ft_total_g>35,85.6
2010,Portimonense,static_ft_total_g>35,119.6
2011,Portimonense,static_ft_total_g>35,196.4
2012,Portimonense,static_ft_total_g>35,186.4
2013,Portimonense,static_ft_total_g>35,196.5
2014,Portimonense,static_ft_total_g>35,156.6
2015,Portimonense,static_ft_total_g>35,142.1
2016,Portimonense,static_ft_total_g>35,154.5
2017,Portimonense,static_ft_total_g>35,115.4
2018,Portimonense,static_ft_total_g>35,208.1
2019,Portimonense,static_ft_total_g>35,275.6
2020,Portimonense,static_ft_total_g>35,252.2
2007,Belenenses,static_ft_total_g>35,192.6
2008,Belenenses,static_ft_total_g>35,161.7
2009,Belenenses,static_ft_total_g>35,216.6
2010,Belenenses,static_ft_total_g>35,253.2
2011,Belenenses,static_ft_total_g>35,203.3
2012,Belenenses,static_ft_total_g>35,173.2
2013,Belenenses,static_ft_total_g>35,169.9
2014,Belenenses,static_ft_total_g>35,136.6
2015,Belenenses,static_ft_total_g>35,142.1
2016,Belenenses,static_ft_total_g>35,248.5
2017,Belenenses,static_ft_total_g>35,209.5
2018,Belenenses,static_ft_total_g>35,202.4
2019,Belenenses,static_ft_total_g>35,258.1
2020,Belenenses,static_ft_total_g>35,246.5
2007,Farense,static_ft_total_g>35,77.9
2008,Farense,static_ft_total_g>35,76.8
2009,Farense,static_ft_total_g>35,85.6
2010,Farense,static_ft_total_g>35,119.6
2011,Farense,static_ft_total_g>35,116.4
2012,Farense,static_ft_total_g>35,126.4
2013,Farense,static_ft_total_g>35,156.5
2014,Farense,static_ft_total_g>35,136.6
2015,Farense,static_ft_total_g>35,142.1
2016,Farense,static_ft_total_g>35,154.5
2017,Farense,static_ft_total_g>35,115.4
2018,Farense,static_ft_total_g>35,102.5
2019,Farense,static_ft_total_g>35,90.8
2020,Farense,static_ft_total_g>35,108.6
2007,Uniao Madeira,static_ft_total_g>35,77.9
2008,Uniao Madeira,static_ft_total_g>35,76.8
2009,Uniao Madeira,static_ft_total_g>35,85.6
2010,Uniao Madeira,static_ft_total_g>35,119.6
2011,Uniao Madeira,static_ft_total_g>35,116.4
2012,Uniao Madeira,static_ft_total_g>35,126.4
2013,Uniao Madeira,static_ft_total_g>35,156.5
2014,Uniao Madeira,static_ft_total_g>35,136.6
2015,Uniao Madeira,static_ft_total_g>35,142.1
2016,Uniao Madeira,static_ft_total_g>35,189.7
2017,Uniao Madeira,static_ft_total_g>35,141.8
2018,Uniao Madeira,static_ft_total_g>35,120.1
2019,Uniao Madeira,static_ft_total_g>35,99.6
2020,Uniao Madeira,static_ft_total_g>35,108.6
2007,Sp Braga,static_ft_total_g>35,148.4
2008,Sp Braga,static_ft_total_g>35,157.2
2009,Sp Braga,static_ft_total_g>35,161.1
2010,Sp Braga,static_ft_total_g>35,192.8
2011,Sp Braga,static_ft_total_g>35,252.9
2012,Sp Braga,static_ft_total_g>35,269.5
2013,Sp Braga,static_ft_total_g>35,382.9
2014,Sp Braga,static_ft_total_g>35,326.4
2015,Sp Braga,static_ft_total_g>35,287.2
2016,Sp Braga,static_ft_total_g>35,304.6
