,WHD,IWH,LBA,B365AH,SBH,SBA,SOA,LBAH,WHA,B365A,LBH,GBA,B365D,B365H,B365<2.5,LBAHA,WHH,SOH,SOD,LBAHH,B365>2.5,IWA,GBAHA,GBH,SBD,B365AHH,B365AHA,GB>2.5,GBAH,GB<2.5,IWD,LBD,GBD,GBAHH,HomeTeam,AwayTeam,idGame
0,3.1,2.0,3.0,-0.25,2.3,2.87,2.88,-0.25,2.87,3.0,2.2,2.9,3.0,2.3,1.72,1.8,2.2,2.3,3.0,2.05,2.0,3.2,1.75,2.35,3.0,2.05,1.85,2.0,-0.25,1.71,3.1,3.0,3.1,2.05,Albacete,Osasuna,Albacete_Osasuna_2003
1,3.1,2.9,2.6,0.25,2.6,2.4,2.4,0.25,2.4,2.5,2.375,2.4,3.2,2.6,1.9,2.1,2.6,2.6,3.2,1.75,1.8,2.2,2.05,2.75,3.2,1.8,2.1,1.71,0.25,2.0,3.0,3.2,3.15,1.77,Ath Bilbao,Barcelona,Ath Bilbao_Barcelona_2003
2,3.1,2.8,2.375,0.0,2.6,2.5,2.5,0.0,2.62,2.5,2.6,2.6,3.2,2.6,1.9,1.95,2.37,2.6,3.0,1.9,1.8,2.3,1.95,2.55,3.0,1.85,2.05,1.75,0.0,1.95,2.9,3.2,3.1,1.85,Espanol,Sociedad,Espanol_Sociedad_2003
3,3.0,2.3,2.75,-0.25,2.37,2.7,2.7,-0.25,3.0,2.875,2.25,3.0,3.2,2.3,1.8,1.75,2.2,2.38,3.1,2.1,1.9,2.8,1.8,2.3,3.1,2.1,1.8,2.0,-0.25,1.71,2.9,3.2,3.1,2.0,Malaga,Villarreal,Malaga_Villarreal_2003
4,3.75,1.45,7.0,-1.5,1.3,8.0,8.0,-1.5,8.0,7.5,1.4,8.0,4.333,1.364,2.2,1.9,1.36,1.3,4.5,1.95,1.61,5.4,1.9,1.35,4.5,1.975,1.925,1.5,-1.5,2.35,3.8,3.75,4.35,1.9,Real Madrid,Betis,Real Madrid_Betis_2003
5,3.75,1.5,6.5,-1.25,1.4,7.5,7.5,-1.25,7.0,8.5,1.444,7.0,3.75,1.4,1.8,1.9,1.4,1.4,3.75,1.95,1.9,5.0,1.95,1.45,3.75,2.025,1.875,1.95,-1.25,1.75,3.7,3.6,3.8,1.85,Valencia,Valladolid,Valencia_Valladolid_2003
6,3.3,1.45,6.5,-1.25,1.44,7.0,7.0,-1.25,7.5,8.0,1.444,7.0,3.6,1.444,1.83,2.0,1.44,1.44,3.6,1.85,1.83,5.4,2.0,1.45,3.6,1.875,2.025,1.79,-1.25,1.9,3.8,3.6,3.8,1.8,Celta,Murcia,Celta_Murcia_2003
7,3.2,2.3,2.6,-0.25,2.4,2.6,2.6,-0.25,2.62,2.75,2.375,2.75,3.2,2.375,1.83,1.75,2.3,2.4,3.2,2.1,1.83,2.8,1.77,2.38,3.2,2.1,1.8,1.95,-0.25,1.75,2.9,3.2,3.15,2.05,Santander,Mallorca,Santander_Mallorca_2003
8,3.1,2.1,2.75,-0.25,2.25,2.87,2.88,-0.25,2.8,3.0,2.25,3.05,3.2,2.2,1.8,1.9,2.25,2.25,3.1,1.95,1.9,3.2,1.85,2.25,3.1,1.9,2.0,2.05,-0.25,1.65,2.9,3.2,3.1,1.95,Sevilla,Ath Madrid,Sevilla_Ath Madrid_2003
9,3.1,2.8,2.2,0.25,2.87,2.2,2.2,0.25,2.37,2.2,2.8,2.25,3.2,3.0,1.9,1.95,2.62,2.88,3.2,1.9,1.8,2.3,1.9,2.9,3.2,1.95,1.95,1.85,0.25,1.85,2.9,3.2,3.25,1.9,Zaragoza,La Coruna,Zaragoza_La Coruna_2003
10,3.1,2.8,2.25,-0.75,2.87,2.25,2.2,0.25,2.2,2.3,2.75,2.32,3.2,2.87,1.66,2.1,2.87,2.88,3.2,1.75,2.1,2.3,2.08,2.85,3.1,2.0,1.9,1.95,0.25,1.66,2.9,3.2,3.2,1.75,Osasuna,Valencia,Osasuna_Valencia_2003
11,3.2,1.9,3.75,-0.5,1.9,3.6,3.6,-0.5,3.5,3.75,1.8,3.7,3.25,1.9,1.83,1.9,1.9,1.91,3.2,1.95,1.83,3.5,1.9,1.9,3.2,1.95,1.95,1.74,-0.5,1.85,3.1,3.25,3.3,1.9,Sociedad,Celta,Sociedad_Celta_2003
12,3.3,3.6,1.727,0.5,4.0,1.75,1.73,0.5,1.8,1.8,4.333,1.81,3.4,4.0,2.0,1.9,3.75,4.0,3.4,1.95,1.72,1.85,2.05,4.25,3.4,1.975,1.925,1.66,0.75,1.95,3.1,3.2,3.4,1.7,Villarreal,Real Madrid,Villarreal_Real Madrid_2003
13,3.6,1.45,6.5,-1.25,1.44,6.5,6.5,-1.25,6.5,6.5,1.444,7.0,3.4,1.53,1.9,1.9,1.44,1.44,3.75,1.95,1.8,5.8,1.95,1.45,3.75,1.975,1.925,1.74,-1.25,1.85,3.6,3.6,3.75,1.85,Ath Madrid,Albacete,Ath Madrid_Albacete_2003
14,3.6,1.5,5.0,-0.75,1.44,6.5,6.5,-0.75,5.5,6.0,1.571,5.75,3.4,1.57,1.9,2.0,1.5,1.44,3.75,1.85,1.8,5.0,1.8,1.53,3.75,1.9,2.0,1.75,-1.0,1.9,3.7,3.5,3.65,2.0,Barcelona,Sevilla,Barcelona_Sevilla_2003
15,3.3,1.8,4.5,-0.75,1.72,4.5,4.5,-0.75,4.5,4.75,1.667,4.6,3.25,1.72,1.72,1.95,1.66,1.73,3.2,1.9,2.0,3.8,1.85,1.7,3.2,1.95,1.95,1.85,-0.75,1.74,3.1,3.25,3.4,1.95,Betis,Espanol,Betis_Espanol_2003
16,3.4,1.5,5.5,-0.75,1.5,6.0,6.0,-1.0,6.0,6.0,1.571,6.0,3.4,1.57,1.9,1.8,1.5,1.5,3.5,2.05,1.8,5.4,1.8,1.5,3.5,1.8,2.1,1.7,-1.0,1.9,3.5,3.25,3.75,2.0,La Coruna,Ath Bilbao,La Coruna_Ath Bilbao_2003
17,3.4,1.8,4.333,-0.75,1.66,4.5,4.5,-0.75,4.0,4.5,1.727,4.25,3.4,1.72,1.8,1.8,1.72,1.67,3.4,2.05,1.9,3.8,1.8,1.75,3.4,2.025,1.875,1.74,-0.75,1.85,3.1,3.2,3.4,2.0,Mallorca,Zaragoza,Mallorca_Zaragoza_2003
18,3.2,2.0,3.0,-0.25,2.25,2.8,2.8,-0.25,3.2,2.9,2.1,3.1,3.2,2.25,1.8,1.9,2.0,2.25,3.2,1.95,1.9,3.3,1.95,2.15,3.2,1.875,2.025,1.9,-0.25,1.7,3.0,3.2,3.2,1.85,Murcia,Santander,Murcia_Santander_2003
19,3.2,1.9,3.2,-0.5,1.9,3.6,3.6,-0.5,3.5,3.75,2.0,3.6,3.25,1.9,1.66,1.85,1.9,1.91,3.2,2.0,2.1,3.6,1.85,1.95,3.2,1.975,1.925,1.9,-0.5,1.7,3.0,3.2,3.25,1.95,Valladolid,Malaga,Valladolid_Malaga_2003
20,3.1,1.85,4.0,-0.5,1.9,3.6,3.5,-0.5,4.0,4.33,1.8,4.1,3.2,1.8,1.83,1.9,1.8,1.91,3.25,1.95,1.83,3.6,1.95,1.85,3.2,1.9,2.0,1.9,-0.5,1.7,3.1,3.2,3.2,1.85,Celta,Betis,Celta_Betis_2003
21,4.5,1.3,8.0,-1.5,1.25,10.0,10.0,-1.5,10.0,10.0,1.333,9.5,4.5,1.28,2.2,2.05,1.25,1.25,4.5,1.8,1.61,8.0,2.0,1.28,4.75,1.875,2.025,1.51,-1.5,2.2,4.2,4.0,4.75,1.8,Real Madrid,Valladolid,Real Madrid_Valladolid_2003
22,3.1,2.5,2.5,-1.0,2.6,2.5,2.5,0.0,2.6,2.5,2.5,2.55,3.2,2.6,1.8,2.05,2.4,2.62,3.0,1.8,1.9,2.5,1.95,2.65,3.0,1.9,2.0,1.7,0.0,1.9,3.0,3.2,3.05,1.85,Santander,Sociedad,Santander_Sociedad_2003
23,2.9,2.7,2.5,-1.0,2.6,2.5,2.5,0.0,2.5,2.4,2.5,2.55,3.2,2.7,1.72,1.8,2.62,2.62,3.0,2.05,2.0,2.3,1.85,2.65,3.0,2.0,1.9,1.85,0.0,1.74,3.0,3.2,3.05,1.95,Sevilla,La Coruna,Sevilla_La Coruna_2003
24,3.2,3.8,1.8,0.5,4.2,1.75,1.73,0.5,1.83,1.72,3.75,1.78,3.25,4.75,1.9,2.0,3.75,4.33,3.25,1.85,1.8,1.8,1.95,4.3,3.25,1.95,1.95,1.83,0.5,1.83,3.1,3.25,3.3,1.85,Albacete,Barcelona,Albacete_Barcelona_2003
25,3.2,1.9,3.5,-0.25,2.0,3.4,3.25,-0.25,3.5,3.5,1.909,3.5,3.2,2.0,1.8,2.05,1.9,2.0,3.25,1.8,1.9,3.5,2.0,2.02,3.1,1.8,2.1,1.74,-0.25,1.85,3.1,3.2,3.15,1.8,Ath Bilbao,Mallorca,Ath Bilbao_Mallorca_2003
26,3.0,2.1,2.875,-0.25,2.3,2.87,3.0,-0.25,3.2,2.9,2.25,2.93,3.2,2.25,1.8,1.85,2.1,2.25,3.0,2.0,1.9,3.2,1.8,2.3,3.0,2.0,1.9,1.9,-0.25,1.7,2.9,3.0,3.1,2.0,Espanol,Villarreal,Espanol_Villarreal_2003
27,3.1,2.4,2.6,-0.25,2.5,2.6,2.62,-0.25,2.62,2.75,2.375,2.7,3.2,2.37,1.72,1.8,2.37,2.5,3.0,2.05,2.0,2.6,1.9,2.5,3.0,2.05,1.85,1.9,0.0,1.7,3.0,3.2,3.05,1.9,Osasuna,Ath Madrid,Osasuna_Ath Madrid_2003
28,3.6,1.5,7.0,-1.25,1.44,7.0,7.0,-1.25,9.0,8.5,1.4,8.0,3.75,1.4,1.8,1.9,1.36,1.44,3.5,1.95,1.9,5.4,1.85,1.42,3.6,1.95,1.95,1.74,-1.25,1.85,3.5,3.75,3.75,1.95,Valencia,Malaga,Valencia_Malaga_2003
29,3.1,1.8,3.0,-0.25,2.0,3.4,3.25,-0.5,3.6,3.25,2.1,3.65,3.2,2.1,1.72,1.75,1.9,2.0,3.25,2.1,2.0,3.8,2.0,2.02,3.1,1.8,2.1,1.9,-0.25,1.7,3.1,3.2,3.1,1.8,Zaragoza,Murcia,Zaragoza_Murcia_2003
30,3.1,2.3,2.625,0.0,2.4,2.7,2.7,0.0,2.5,2.75,2.5,2.65,3.2,2.37,1.72,1.95,2.5,2.4,3.1,1.9,2.0,2.7,1.9,2.5,3.1,1.925,1.975,1.95,0.0,1.66,3.0,2.875,3.1,1.9,Ath Madrid,Valencia,Ath Madrid_Valencia_2003
31,4.2,1.35,8.0,-1.5,1.33,8.5,8.5,-1.5,7.5,8.5,1.3,9.0,4.0,1.36,2.0,1.85,1.33,1.33,4.0,2.0,1.72,7.0,1.85,1.33,4.0,2.05,1.85,1.61,-1.5,2.0,4.0,4.333,4.25,1.95,Barcelona,Osasuna,Barcelona_Osasuna_2003
32,3.1,1.6,5.0,-0.75,1.61,5.0,5.0,-0.75,5.0,5.0,1.615,5.0,3.4,1.66,1.9,2.05,1.66,1.62,3.4,1.8,1.8,4.8,1.95,1.65,3.4,1.825,2.075,1.7,-0.75,1.9,3.3,3.25,3.4,1.85,Betis,Santander,Betis_Santander_2003
33,5.0,1.3,10.0,-1.75,1.28,8.5,8.5,-1.75,9.5,10.0,1.25,9.5,4.5,1.28,2.0,1.8,1.22,1.29,4.5,2.05,1.72,8.0,1.8,1.3,4.5,2.05,1.85,1.61,-1.75,2.0,4.2,4.5,4.5,2.0,La Coruna,Albacete,La Coruna_Albacete_2003
34,3.3,4.4,1.615,1.0,4.5,1.66,1.67,1.0,1.57,1.66,4.5,1.6,3.4,5.0,2.1,1.9,5.5,4.5,3.4,1.95,1.66,1.65,1.9,5.1,3.4,1.95,1.95,1.61,1.0,2.0,3.3,3.5,3.5,1.9,Malaga,Real Madrid,Malaga_Real Madrid_2003
35,3.1,2.1,2.8,-0.5,2.1,3.1,3.1,-0.5,3.1,3.2,2.2,3.1,3.25,2.1,1.8,1.8,2.1,2.1,3.2,2.05,1.9,3.1,1.9,2.15,3.2,2.125,1.775,1.74,-0.25,1.85,3.0,3.2,3.2,1.9,Mallorca,Sevilla,Mallorca_Sevilla_2003
36,3.1,2.5,2.75,-0.25,2.37,2.7,2.7,-0.25,2.75,2.75,2.25,2.7,3.2,2.37,1.8,1.75,2.3,2.38,3.1,2.1,1.9,2.5,1.95,2.45,3.1,2.1,1.8,1.85,0.0,1.74,3.0,3.2,3.1,1.85,Murcia,Ath Bilbao,Murcia_Ath Bilbao_2003
37,3.3,1.6,6.0,-1.0,1.57,5.5,5.5,-1.0,5.5,6.0,1.5,5.5,3.4,1.57,1.9,1.85,1.57,1.57,3.4,2.0,1.8,4.8,1.75,1.6,3.4,2.0,1.9,1.7,-1.0,1.9,3.3,3.4,3.4,2.05,Sociedad,Zaragoza,Sociedad_Zaragoza_2003
38,3.0,2.0,3.75,-0.5,2.0,3.4,3.4,-0.5,3.2,3.5,1.833,3.35,3.2,2.0,1.72,1.8,2.1,2.0,3.1,2.05,2.0,3.2,1.95,2.1,3.1,2.1,1.8,1.9,-0.25,1.7,3.1,3.2,3.1,1.85,Valladolid,Espanol,Valladolid_Espanol_2003
39,3.1,2.0,3.0,-0.25,2.25,2.87,2.88,-0.25,3.1,2.9,2.1,3.1,3.2,2.25,1.8,1.95,2.1,2.25,3.1,1.9,1.9,3.2,1.85,2.2,3.1,1.825,2.025,1.74,-0.25,1.85,3.1,3.2,3.1,1.95,Villarreal,Celta,Villarreal_Celta_2003
40,3.1,2.3,2.6,0.0,2.4,2.75,2.63,0.0,2.5,2.7,2.375,2.8,3.2,2.3,1.83,2.05,2.5,2.38,3.25,1.8,1.83,2.7,2.0,2.4,3.0,1.8,2.1,1.9,0.0,1.75,3.0,3.2,3.1,1.8,Ath Bilbao,Sociedad,Ath Bilbao_Sociedad_2003
41,3.3,1.65,4.333,-0.75,1.72,4.33,4.33,-0.75,5.0,4.5,1.727,4.5,3.2,1.72,1.8,1.9,1.61,1.73,3.25,1.95,1.9,4.6,1.85,1.75,3.25,1.95,1.95,1.95,-0.75,1.71,3.2,3.2,3.3,1.95,Celta,Valladolid,Celta_Valladolid_2003
42,3.1,3.1,2.1,0.25,3.0,2.25,2.25,0.25,2.1,2.25,3.0,2.25,3.2,2.8,1.8,2.05,3.1,3.0,3.0,1.8,1.9,2.1,,2.95,3.0,1.85,2.05,1.83,,1.83,3.0,3.2,3.2,,Osasuna,La Coruna,Osasuna_La Coruna_2003
43,3.1,2.9,2.2,0.25,2.7,2.37,2.25,0.25,2.2,2.37,2.8,2.4,3.2,2.62,1.83,1.95,2.87,2.75,3.2,1.9,1.83,2.2,1.9,2.75,3.1,1.9,2.0,1.71,0.25,1.95,3.0,3.2,3.15,1.9,Valencia,Real Madrid,Valencia_Real Madrid_2003
44,3.1,2.5,2.375,0.0,2.6,2.5,2.38,0.0,2.4,2.4,2.6,2.5,3.2,2.6,1.8,1.85,2.6,2.63,3.25,2.0,1.9,2.5,1.85,2.6,3.0,1.975,1.925,1.95,0.0,1.71,3.0,3.2,3.2,1.95,Albacete,Mallorca,Albacete_Mallorca_2003
45,3.2,2.5,2.25,0.25,2.6,2.4,2.75,0.25,2.3,2.5,2.75,2.45,3.2,2.5,1.9,2.05,2.62,2.4,3.0,1.8,1.8,2.5,2.0,2.7,3.2,1.8,2.1,1.71,0.25,1.95,3.0,3.2,3.15,1.8,Ath Madrid,Barcelona,Ath Madrid_Barcelona_2003
46,3.2,1.85,3.75,-0.5,2.0,3.4,3.25,-0.5,3.5,3.5,1.909,3.5,3.0,2.0,1.8,1.85,1.9,2.0,3.25,2.0,1.9,3.6,1.83,2.0,3.1,2.05,1.85,1.83,-0.5,1.83,3.1,3.0,3.2,1.97,Espanol,Malaga,Espanol_Malaga_2003
47,3.1,2.2,2.75,-0.25,2.3,2.87,3.0,-0.25,2.75,2.8,2.25,2.85,3.2,2.25,1.83,1.8,2.3,2.25,3.0,2.05,1.83,2.9,1.8,2.35,3.0,2.05,1.85,1.9,-0.25,1.75,3.0,3.2,3.1,2.0,Santander,Villarreal,Santander_Villarreal_2003
48,3.3,1.65,5.0,-0.75,1.7,5.0,5.0,-0.75,5.0,5.0,1.615,5.0,3.2,1.66,1.8,2.0,1.61,1.67,3.25,1.85,1.9,4.6,1.95,1.7,3.1,1.85,2.05,1.83,-0.75,1.83,3.2,3.25,3.25,1.85,Sevilla,Murcia,Sevilla_Murcia_2003
49,3.1,2.5,2.6,0.0,2.3,2.8,2.88,0.0,2.8,2.8,2.375,2.8,3.2,2.25,1.8,2.05,2.25,2.2,3.25,1.8,1.9,2.5,2.03,2.4,3.1,1.75,2.15,1.83,0.0,1.83,3.0,3.2,3.1,1.78,Zaragoza,Betis,Zaragoza_Betis_2003
50,3.1,1.85,4.0,-0.5,1.9,3.6,3.6,-0.5,3.3,3.5,1.8,3.6,3.25,1.9,1.83,1.9,2.0,1.91,3.2,1.95,1.83,3.6,1.85,1.95,3.2,2.05,1.85,1.85,-0.5,1.74,3.1,3.2,3.25,1.95,Betis,Ath Bilbao,Betis_Ath Bilbao_2003
