,Time,HY,AwayTeam,HF,AR,FTHG,FTAG,HTHG,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
156,17:00:00,1,Spal,10,0,3,1,0,0,1,3,17,H,5,2019-12-15,Roma,I1,3,13,8,18,A,3,Roma_Spal_2019
157,19:45:00,3,Inter,15,0,1,1,0,0,1,4,17,D,7,2019-12-15,Fiorentina,I1,5,5,5,10,A,1,Fiorentina_Inter_2019
158,19:45:00,4,Lazio,11,0,1,2,1,0,0,3,11,A,13,2019-12-16,Cagliari,I1,7,4,2,9,H,9,Cagliari_Lazio_2019
159,17:55:00,5,Juventus,7,0,1,2,1,1,2,2,17,A,10,2019-12-18,Sampdoria,I1,4,4,5,13,A,5,Sampdoria_Juventus_2019
160,19:45:00,2,Sassuolo,16,0,0,2,0,0,1,3,17,A,11,2019-12-18,Brescia,I1,6,6,4,15,A,4,Brescia_Sassuolo_2019
161,19:45:00,4,Roma,20,0,1,4,1,0,2,3,16,A,8,2019-12-20,Fiorentina,I1,6,4,5,7,A,4,Fiorentina_Roma_2019
162,14:00:00,3,Cagliari,13,1,2,1,1,0,0,4,14,H,13,2019-12-21,Udinese,I1,2,2,2,9,H,1,Udinese_Cagliari_2019
163,17:00:00,1,Genoa,11,0,4,0,2,0,0,4,12,H,7,2019-12-21,Inter,I1,4,9,6,12,H,3,Inter_Genoa_2019
164,19:45:00,5,Spal,24,0,1,2,1,1,1,5,16,A,7,2019-12-21,Torino,I1,4,6,10,7,D,3,Torino_Spal_2019
165,11:30:00,2,Milan,7,0,5,0,1,0,0,4,12,H,4,2019-12-22,Atalanta,I1,1,12,5,14,H,2,Atalanta_Milan_2019
166,14:00:00,3,Bologna,17,0,2,3,0,0,1,3,18,A,19,2019-12-22,Lecce,I1,16,3,6,7,A,2,Lecce_Bologna_2019
167,14:00:00,3,Brescia,16,0,1,1,0,0,0,2,10,D,11,2019-12-22,Parma,I1,4,6,9,13,D,5,Parma_Brescia_2019
168,19:45:00,2,Napoli,16,0,1,2,1,0,0,2,13,A,14,2019-12-22,Sassuolo,I1,11,5,7,12,H,11,Sassuolo_Napoli_2019
169,11:30:00,5,Lazio,12,0,1,2,1,1,1,4,24,A,15,2020-01-05,Brescia,I1,7,3,2,4,D,5,Brescia_Lazio_2019
170,14:00:00,1,Verona,8,0,0,2,0,1,1,1,15,A,14,2020-01-05,Spal,I1,9,2,3,12,A,4,Spal_Verona_2019
171,17:00:00,4,Sassuolo,23,0,2,1,1,0,1,6,14,H,6,2020-01-05,Genoa,I1,3,7,1,10,D,6,Genoa_Sassuolo_2019
172,19:45:00,5,Torino,10,0,0,2,0,0,1,2,21,A,9,2020-01-05,Roma,I1,6,11,14,25,A,3,Roma_Torino_2019
173,11:30:00,2,Fiorentina,14,0,1,1,0,0,1,4,23,D,7,2020-01-06,Bologna,I1,4,7,14,12,A,2,Bologna_Fiorentina_2019
174,14:00:00,2,Parma,12,0,5,0,3,0,0,4,13,H,3,2020-01-06,Atalanta,I1,1,11,2,18,H,2,Atalanta_Parma_2019
